P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_action,P2_action,reward,timestamp_milliseconds
"(-37, 23)","(-44.0, 0.0)","(-3, 61)","(-84, 95)","(-101, 130)","(-155, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-380, -234)","(-343, -257)",3,4,200,18857
"(-38, 23)","(-45.0, 0.0)","(-4, 61)","(-85, 95)","(-102, 130)","(-156, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-381, -234)","(-343, -257)",0,4,200,18893
"(-39, 23)","(-46.0, 0.0)","(-5, 61)","(-86, 95)","(-103, 130)","(-157, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-382, -234)","(-343, -257)",0,4,200,18929
"(-40, 23)","(-47.0, 0.0)","(-6, 61)","(-87, 95)","(-104, 130)","(-158, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-383, -234)","(-343, -257)",0,4,200,18964
"(-41, 23)","(-48.0, 0.0)","(-7, 61)","(-88, 95)","(-105, 130)","(-159, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-384, -234)","(-343, -257)",0,4,200,19000
"(-42, 23)","(-49.0, 0.0)","(-8, 61)","(-89, 95)","(-106, 130)","(-160, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-385, -234)","(-343, -257)",0,4,200,19036
"(-43, 23)","(-50.0, 0.0)","(-9, 61)","(-90, 95)","(-107, 130)","(-161, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-386, -234)","(-343, -257)",0,4,200,19071
"(-44, 23)","(-51.0, 0.0)","(-10, 61)","(-91, 95)","(-108, 130)","(-162, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-387, -234)","(-343, -257)",0,4,200,19107
"(-45, 23)","(-52.0, 0.0)","(-11, 61)","(-92, 95)","(-109, 130)","(-163, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-388, -234)","(-343, -257)",0,4,200,19143
"(-45, 23)","(-52.0, 0.0)","(-11, 61)","(-92, 95)","(-109, 130)","(-163, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-388, -234)","(-343, -257)",0,4,200,19179
"(-45, 23)","(-52.0, 0.0)","(-11, 61)","(-92, 95)","(-109, 130)","(-163, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-388, -234)","(-343, -257)",0,4,200,19214
"(-45, 23)","(-52.0, 0.0)","(-11, 61)","(-92, 95)","(-109, 130)","(-163, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-388, -234)","(-343, -257)",0,4,200,19250
"(-45, 23)","(-52.0, 0.0)","(-11, 61)","(-92, 95)","(-109, 130)","(-163, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-388, -234)","(-343, -257)",0,4,200,19286
"(-45, 23)","(-52.0, 0.0)","(-11, 61)","(-92, 95)","(-109, 130)","(-163, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-388, -234)","(-343, -257)",0,4,200,19321
"(-45, 23)","(-52.0, 0.0)","(-11, 61)","(-92, 95)","(-109, 130)","(-163, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-388, -234)","(-343, -257)",0,4,200,19357
"(-45, 23)","(-52.0, 0.0)","(-11, 61)","(-92, 95)","(-109, 130)","(-163, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-388, -234)","(-343, -257)",0,4,200,19393
"(-45, 23)","(-52.0, 0.0)","(-11, 61)","(-92, 95)","(-109, 130)","(-163, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-388, -234)","(-343, -257)",0,4,200,19429
"(-45, 23)","(-52.0, 0.0)","(-11, 61)","(-92, 95)","(-109, 130)","(-163, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-388, -234)","(-343, -257)",0,4,200,19464
"(-45, 23)","(-52.0, 0.0)","(-11, 61)","(-92, 95)","(-109, 130)","(-163, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-388, -234)","(-343, -257)",0,4,200,19500
"(-45, 23)","(-52.0, 0.0)","(-11, 61)","(-92, 95)","(-109, 130)","(-163, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-388, -234)","(-343, -257)",0,4,200,19536
"(-45, 23)","(-52.0, 0.0)","(-11, 61)","(-92, 95)","(-109, 130)","(-163, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-388, -234)","(-343, -257)",0,4,200,19571
"(-45, 23)","(-52.0, 0.0)","(-11, 61)","(-92, 95)","(-109, 130)","(-163, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-388, -234)","(-343, -257)",0,4,200,19607
"(-45, 23)","(-52.0, 0.0)","(-11, 61)","(-92, 95)","(-109, 130)","(-163, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-388, -234)","(-343, -257)",0,4,200,19643
"(-45, 23)","(-52.0, 0.0)","(-11, 61)","(-92, 95)","(-109, 130)","(-163, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-388, -234)","(-343, -257)",0,4,200,19679
"(-45, 23)","(-52.0, 0.0)","(-11, 61)","(-92, 95)","(-109, 130)","(-163, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-388, -234)","(-343, -257)",0,4,200,19714
"(-45, 23)","(-52.0, 0.0)","(-11, 61)","(-92, 95)","(-109, 130)","(-163, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-388, -234)","(-343, -257)",0,4,200,19750
"(-45, 23)","(-52.0, 0.0)","(-11, 61)","(-92, 95)","(-109, 130)","(-163, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-388, -234)","(-343, -257)",0,4,200,19786
"(-45, 23)","(-52.0, 0.0)","(-11, 61)","(-92, 95)","(-109, 130)","(-163, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-388, -234)","(-343, -257)",0,4,200,19821
"(-45, 23)","(-52.0, 0.0)","(-11, 61)","(-92, 95)","(-109, 130)","(-163, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-388, -234)","(-343, -257)",0,4,200,19857
"(-45, 23)","(-52.0, 0.0)","(-11, 61)","(-92, 95)","(-109, 130)","(-163, -72)","(-7, -8)","(0.0, 38.0)","(-47, 72)","(-64, 107)","(-143, -4)","(-388, -234)","(-343, -257)",0,4,200,19893
"(-45, 23)","(-53.0, 0.0)","(-12, 61)","(-93, 95)","(-110, 130)","(-56, 170)","(-8, -8)","(0.0, 38.0)","(-48, 72)","(-65, 107)","(-144, -4)","(-389, -234)","(-344, -257)",0,0,200,19929
"(-45, 23)","(-54.0, 0.0)","(-13, 61)","(-94, 95)","(-111, 130)","(-57, 170)","(-9, -8)","(0.0, 38.0)","(-49, 72)","(-66, 107)","(-145, -4)","(-390, -234)","(-345, -257)",0,0,200,19964
"(-45, 23)","(-55.0, 0.0)","(-14, 61)","(-95, 95)","(-112, 130)","(-58, 170)","(-10, -8)","(0.0, 38.0)","(-50, 72)","(-67, 107)","(-146, -4)","(-391, -234)","(-346, -257)",0,0,200,20000
"(-45, 23)","(-56.0, 0.0)","(-15, 61)","(-96, 95)","(-113, 130)","(-59, 170)","(-11, -8)","(0.0, 38.0)","(-51, 72)","(-68, 107)","(-147, -4)","(-392, -234)","(-347, -257)",0,0,200,20036
"(-44, 24)","(-56.0, 0.0)","(-15, 62)","(-96, 96)","(-113, 131)","(-59, 171)","(-12, -8)","(0.0, 38.0)","(-52, 72)","(-69, 107)","(-15, 147)","(-392, -233)","(-348, -257)",3,0,200,20071
"(-43, 25)","(-56.0, 0.0)","(-15, 63)","(-96, 97)","(-113, 132)","(-167, -70)","(-13, -8)","(0.0, 38.0)","(-53, 72)","(-70, 107)","(-16, 147)","(-392, -232)","(-349, -257)",3,0,200,20107
"(-42, 26)","(-56.0, 0.0)","(-15, 64)","(-96, 98)","(-113, 133)","(-167, -69)","(-14, -8)","(3.552713678800501e-15, 38.0)","(-54, 72)","(-71, 107)","(-17, 147)","(-392, -231)","(-350, -257)",3,0,200,20143
"(-41, 27)","(-56.0, 0.0)","(-15, 65)","(-96, 99)","(-113, 134)","(-167, -68)","(-15, -8)","(0.0, 38.0)","(-55, 72)","(-72, 107)","(-18, 147)","(-392, -230)","(-351, -257)",3,0,200,20179
"(-40, 28)","(-56.0, 0.0)","(-15, 66)","(-96, 100)","(-113, 135)","(-167, -67)","(-16, -8)","(0.0, 38.0)","(-56, 72)","(-73, 107)","(-19, 147)","(-392, -229)","(-352, -257)",3,0,200,20214
"(-39, 29)","(-56.0, 0.0)","(-15, 67)","(-96, 101)","(-113, 136)","(-167, -66)","(-17, -8)","(0.0, 38.0)","(-57, 72)","(-74, 107)","(-20, 147)","(-392, -228)","(-353, -257)",3,0,200,20250
"(-38, 30)","(-56.0, 0.0)","(-15, 68)","(-96, 102)","(-113, 137)","(-167, -65)","(-18, -8)","(0.0, 38.0)","(-58, 72)","(-75, 107)","(-21, 147)","(-392, -227)","(-354, -257)",3,0,200,20286
"(-37, 31)","(-56.0, 0.0)","(-15, 69)","(-96, 103)","(-113, 138)","(-167, -64)","(-19, -8)","(0.0, 38.0)","(-59, 72)","(-76, 107)","(-22, 147)","(-392, -226)","(-355, -257)",3,0,200,20321
"(-36, 32)","(-56.0, 0.0)","(-15, 70)","(-96, 104)","(-167, -63)","(-113, 139)","(-20, -8)","(0.0, 38.0)","(-60, 72)","(-77, 107)","(-23, 147)","(-392, -225)","(-356, -257)",3,0,200,20357
"(-35, 33)","(-56.0, 0.0)","(-15, 71)","(-96, 105)","(-167, -62)","(-113, 140)","(-21, -8)","(0.0, 38.0)","(-61, 72)","(-78, 107)","(-24, 147)","(-392, -224)","(-357, -257)",3,0,200,20393
"(-34, 34)","(-56.0, 0.0)","(-15, 72)","(-96, 106)","(-167, -61)","(-164, -73)","(-22, -8)","(0.0, 38.0)","(-62, 72)","(-79, 107)","(-25, 147)","(-392, -223)","(-358, -257)",3,0,200,20429
"(-33, 35)","(-56.0, 0.0)","(-15, 73)","(-96, 107)","(-167, -60)","(-164, -72)","(-23, -8)","(0.0, 38.0)","(-63, 72)","(-80, 107)","(-26, 147)","(-392, -222)","(-359, -257)",3,0,200,20464
"(-32, 36)","(-56.0, 0.0)","(-15, 74)","(-96, 108)","(-167, -59)","(-164, -71)","(-24, -8)","(0.0, 38.0)","(-64, 72)","(-81, 107)","(-27, 147)","(-392, -221)","(-360, -257)",3,0,200,20500
"(-31, 37)","(-56.0, 0.0)","(-15, 75)","(-96, 109)","(-167, -58)","(-164, -70)","(-25, -8)","(0.0, 38.0)","(-65, 72)","(-82, 107)","(-28, 147)","(-392, -220)","(-361, -257)",3,0,200,20536
"(-31, 37)","(-56.0, 0.0)","(-15, 76)","(-96, 110)","(-167, -57)","(-164, -69)","(-25, -7)","(0.0, 39.0)","(-65, 73)","(-82, 108)","(-28, 148)","(-392, -219)","(-361, -256)",3,3,200,20571
"(-31, 37)","(-56.0, 0.0)","(-15, 77)","(-96, 111)","(-167, -56)","(-164, -68)","(-25, -6)","(0.0, 40.0)","(-65, 74)","(-82, 109)","(-28, 149)","(-392, -218)","(-361, -255)",3,3,200,20607
"(-31, 37)","(-56.0, 0.0)","(-15, 78)","(-96, 112)","(-167, -55)","(-164, -67)","(-25, -5)","(0.0, 41.0)","(-65, 75)","(-82, 110)","(-28, 150)","(-392, -217)","(-361, -254)",3,3,200,20643
"(-31, 37)","(-56.0, 0.0)","(-15, 79)","(-96, 113)","(-167, -54)","(-164, -66)","(-25, -4)","(0.0, 42.0)","(-65, 76)","(-82, 111)","(-28, 151)","(-392, -216)","(-361, -253)",3,3,200,20679
"(-31, 37)","(-56.0, 0.0)","(-15, 80)","(-96, 114)","(-167, -53)","(-164, -65)","(-25, -3)","(0.0, 43.0)","(-65, 77)","(-82, 112)","(-28, 152)","(-392, -215)","(-361, -252)",3,3,200,20714
"(-31, 38)","(-56.0, 0.0)","(-15, 81)","(-96, 115)","(-167, -52)","(-164, -64)","(-25, -3)","(0.0, 43.0)","(-65, 77)","(-82, 112)","(-28, 152)","(-392, -214)","(-361, -252)",3,4,200,20750
"(-31, 39)","(-56.0, 0.0)","(-15, 82)","(-96, 116)","(-167, -51)","(-164, -63)","(-25, -3)","(0.0, 43.0)","(-65, 77)","(-82, 112)","(-28, 152)","(-392, -213)","(-361, -252)",3,4,200,20786
"(-31, 40)","(-56.0, 0.0)","(-15, 83)","(-96, 117)","(-167, -50)","(-164, -62)","(-25, -3)","(0.0, 43.0)","(-65, 77)","(-82, 112)","(-28, 152)","(-392, -212)","(-361, -252)",3,4,200,20821
"(-31, 40)","(-56.0, 0.0)","(-15, 83)","(-96, 117)","(-167, -50)","(-164, -62)","(-25, -3)","(0.0, 43.0)","(-65, 77)","(-82, 112)","(-28, 152)","(-392, -212)","(-361, -252)",3,4,200,20857
"(-31, 40)","(-56.0, 0.0)","(-15, 83)","(-96, 117)","(-167, -50)","(-164, -62)","(-25, -3)","(0.0, 43.0)","(-65, 77)","(-82, 112)","(-28, 152)","(-392, -212)","(-361, -252)",3,4,200,20893
"(-31, 40)","(-56.0, 0.0)","(-15, 83)","(-96, 117)","(-167, -50)","(-164, -62)","(-25, -3)","(0.0, 43.0)","(-65, 77)","(-82, 112)","(-28, 152)","(-392, -212)","(-361, -252)",3,4,200,20929
"(-31, 40)","(-56.0, 0.0)","(-15, 83)","(-96, 117)","(-167, -50)","(-164, -62)","(-25, -3)","(0.0, 43.0)","(-65, 77)","(-82, 112)","(-28, 152)","(-392, -212)","(-361, -252)",3,4,200,20964
"(-31, 40)","(-56.0, 0.0)","(-15, 83)","(-96, 117)","(-167, -50)","(-164, -62)","(-25, -3)","(0.0, 43.0)","(-65, 77)","(-82, 112)","(-28, 152)","(-392, -212)","(-361, -252)",3,4,200,21000
"(-31, 40)","(-56.0, 0.0)","(-15, 83)","(-96, 117)","(-167, -50)","(-164, -62)","(-25, -3)","(0.0, 43.0)","(-65, 77)","(-82, 112)","(-28, 152)","(-392, -212)","(-361, -252)",3,4,200,21036
"(-31, 40)","(-56.0, 0.0)","(-15, 83)","(-96, 117)","(-167, -50)","(-164, -62)","(-25, -3)","(0.0, 43.0)","(-65, 77)","(-82, 112)","(-28, 152)","(-392, -212)","(-361, -252)",3,4,200,21071
"(-31, 40)","(-56.0, 0.0)","(-15, 83)","(-96, 117)","(-167, -50)","(-164, -62)","(-25, -3)","(0.0, 43.0)","(-65, 77)","(-82, 112)","(-28, 152)","(-392, -212)","(-361, -252)",3,4,200,21107
"(-31, 40)","(-56.0, 0.0)","(-15, 83)","(-96, 117)","(-167, -50)","(-164, -62)","(-25, -3)","(0.0, 43.0)","(-65, 77)","(-82, 112)","(-28, 152)","(-392, -212)","(-361, -252)",3,4,200,21143
"(-31, 40)","(-56.0, 0.0)","(-15, 83)","(-96, 117)","(-167, -50)","(-164, -62)","(-25, -3)","(0.0, 43.0)","(-65, 77)","(-82, 112)","(-28, 152)","(-392, -212)","(-361, -252)",3,4,200,21179
"(-31, 40)","(-56.0, 0.0)","(-15, 83)","(-96, 117)","(-167, -50)","(-164, -62)","(-25, -3)","(0.0, 43.0)","(-65, 77)","(-82, 112)","(-28, 152)","(-392, -212)","(-361, -252)",3,4,200,21214
"(-31, 40)","(-56.0, 0.0)","(-15, 83)","(-96, 117)","(-167, -50)","(-164, -62)","(-25, -3)","(0.0, 43.0)","(-65, 77)","(-82, 112)","(-28, 152)","(-392, -212)","(-361, -252)",3,4,200,21250
"(-31, 40)","(-56.0, 0.0)","(-15, 83)","(-96, 117)","(-167, -50)","(-164, -62)","(-25, -3)","(0.0, 43.0)","(-65, 77)","(-82, 112)","(-28, 152)","(-392, -212)","(-361, -252)",3,4,200,21286
"(-31, 40)","(-56.0, 0.0)","(-15, 83)","(-96, 117)","(-167, -50)","(-164, -62)","(-25, -3)","(0.0, 43.0)","(-65, 77)","(-82, 112)","(-28, 152)","(-392, -212)","(-361, -252)",3,4,200,21321
"(-31, 40)","(-56.0, 0.0)","(-15, 83)","(-96, 117)","(-167, -50)","(-164, -62)","(-25, -3)","(0.0, 43.0)","(-65, 77)","(-82, 112)","(-28, 152)","(-392, -212)","(-361, -252)",3,4,200,21357
"(-31, 40)","(-56.0, 0.0)","(-15, 84)","(-96, 118)","(-167, -49)","(-164, -61)","(-25, -2)","(0.0, 44.0)","(-65, 78)","(-82, 113)","(-28, 153)","(-392, -211)","(-361, -251)",3,3,200,21393
"(-31, 40)","(-56.0, 0.0)","(-15, 85)","(-96, 119)","(-167, -48)","(-164, -60)","(-25, -1)","(0.0, 45.0)","(-65, 79)","(-82, 114)","(-28, 154)","(-392, -210)","(-361, -250)",3,3,200,21429
"(-31, 40)","(-56.0, 0.0)","(-15, 86)","(-96, 120)","(-167, -47)","(-164, -59)","(-25, 0)","(0.0, 46.0)","(-65, 80)","(-82, 115)","(-28, 155)","(-392, -209)","(-361, -249)",3,3,200,21464
"(-31, 40)","(-56, 0)","(-15, 87)","(-96, 121)","(-167, -46)","(-164, -58)","(-25.0, 0.0)","(0.0, 47.0)","(-65, 81)","(-82, 116)","(-28, 156)","(-392, -208)","(-361, -248)",3,3,200,21500
"(-31, 40)","(-56, 1)","(-15, 88)","(-96, 122)","(-167, -45)","(-164, -57)","(-25.0, 0.0)","(0.0, 48.0)","(-65, 82)","(-82, 117)","(-28, 157)","(-392, -207)","(-361, -247)",3,3,200,21536
"(-31, 40)","(-56, 2)","(-15, 89)","(-96, 123)","(-167, -44)","(-164, -56)","(-25.0, 0.0)","(0.0, 49.0)","(-65, 83)","(-82, 118)","(-136, -84)","(-392, -206)","(-361, -246)",3,3,200,21571
"(-31, 40)","(-56, 3)","(-15, 90)","(-96, 124)","(-167, -43)","(-164, -55)","(-25.0, 0.0)","(0.0, 50.0)","(-65, 84)","(-82, 119)","(-136, -83)","(-392, -205)","(-361, -245)",3,3,200,21607
"(-31, 40)","(-56, 4)","(-15, 91)","(-96, 125)","(-167, -42)","(-164, -54)","(-25.0, 0.0)","(0.0, 51.0)","(-65, 85)","(-82, 120)","(-136, -82)","(-392, -204)","(-361, -244)",3,3,200,21643
"(-31, 40)","(-56, 5)","(-15, 92)","(-96, 126)","(-167, -41)","(-164, -53)","(-25.0, 0.0)","(0.0, 52.0)","(-65, 86)","(-82, 121)","(-136, -81)","(-392, -203)","(-361, -243)",3,3,200,21679
"(-31, 40)","(-56, 6)","(-15, 93)","(-96, 127)","(-167, -40)","(-164, -52)","(-25.0, 0.0)","(0.0, 53.0)","(-65, 87)","(-82, 122)","(-136, -80)","(-392, -202)","(-361, -242)",3,3,200,21714
"(-31, 40)","(-56, 7)","(-15, 94)","(-96, 128)","(-167, -39)","(-164, -51)","(-25.0, 0.0)","(0.0, 54.0)","(-65, 88)","(-82, 123)","(-136, -79)","(-392, -201)","(-361, -241)",3,3,200,21750
"(-31, 40)","(-56, 8)","(-15, 95)","(-96, 129)","(-167, -38)","(-164, -50)","(-25.0, 0.0)","(0.0, 55.0)","(-65, 89)","(-82, 124)","(-136, -78)","(-392, -200)","(-361, -240)",3,3,200,21786
"(-31, 40)","(-56, 9)","(-15, 96)","(-96, 130)","(-167, -37)","(-164, -49)","(-25.0, 0.0)","(0.0, 56.0)","(-65, 90)","(-82, 125)","(-136, -77)","(-392, -199)","(-361, -239)",3,3,200,21821
"(-31, 40)","(-56, 10)","(-15, 97)","(-96, 131)","(-167, -36)","(-164, -48)","(-25.0, 0.0)","(0.0, 57.0)","(-65, 91)","(-82, 126)","(-136, -76)","(-392, -198)","(-361, -238)",3,3,200,21857
"(-31, 40)","(-56, 11)","(-15, 98)","(-96, 132)","(-164, -47)","(-167, -35)","(-25.0, 0.0)","(0.0, 58.0)","(-65, 92)","(-82, 127)","(-136, -75)","(-392, -197)","(-361, -237)",3,3,200,21893
"(-31, 40)","(-56, 12)","(-15, 99)","(-96, 133)","(-164, -46)","(-167, -34)","(-25.0, 0.0)","(0.0, 59.0)","(-65, 93)","(-82, 128)","(-136, -74)","(-392, -196)","(-361, -236)",3,3,200,21929
"(-31, 40)","(-56, 13)","(-15, 100)","(-96, 134)","(-164, -45)","(-167, -33)","(-25.0, 0.0)","(0.0, 60.0)","(-65, 94)","(-82, 129)","(-136, -73)","(-392, -195)","(-361, -235)",3,3,200,21964
"(-31, 40)","(-56, 14)","(-15, 101)","(-96, 135)","(-164, -44)","(-167, -32)","(-25.0, 0.0)","(0.0, 61.0)","(-65, 95)","(-82, 130)","(-136, -72)","(-392, -194)","(-361, -234)",3,3,200,22000
"(-31, 40)","(-56, 15)","(-15, 102)","(-96, 136)","(-164, -43)","(-167, -31)","(-25.0, 0.0)","(0.0, 62.0)","(-65, 96)","(-136, -71)","(-82, 131)","(-392, -193)","(-361, -233)",3,3,200,22036
"(-31, 40)","(-56, 16)","(-15, 103)","(-96, 137)","(-164, -42)","(-167, -30)","(-25.0, 0.0)","(0.0, 63.0)","(-65, 97)","(-136, -70)","(-82, 132)","(-392, -192)","(-361, -232)",3,3,200,22071
"(-31, 40)","(-56, 17)","(-15, 104)","(-96, 138)","(-164, -41)","(-167, -29)","(-25.0, 0.0)","(0.0, 64.0)","(-65, 98)","(-136, -69)","(-133, -81)","(-392, -191)","(-361, -231)",3,3,200,22107
"(-31, 40)","(-56, 18)","(-15, 105)","(-164, -40)","(-96, 139)","(-167, -28)","(-25.0, 0.0)","(0.0, 65.0)","(-65, 99)","(-136, -68)","(-133, -80)","(-392, -190)","(-361, -230)",3,3,200,22143
"(-31, 40)","(-56, 19)","(-15, 106)","(-164, -39)","(-167, -27)","(-96, 140)","(-25.0, 0.0)","(0.0, 66.0)","(-65, 100)","(-136, -67)","(-133, -79)","(-392, -189)","(-361, -229)",3,3,200,22179
"(-31, 40)","(-56, 20)","(-15, 107)","(-164, -38)","(-167, -26)","(-96, 141)","(-25.0, 0.0)","(0.0, 67.0)","(-65, 101)","(-136, -66)","(-133, -78)","(-392, -188)","(-361, -228)",3,3,200,22214
"(-31, 40)","(-56, 21)","(-15, 108)","(-164, -37)","(-167, -25)","(-96, 142)","(-25.0, 0.0)","(0.0, 68.0)","(-65, 102)","(-136, -65)","(-133, -77)","(-392, -187)","(-361, -227)",3,3,200,22250
"(-31, 40)","(-56, 21)","(-15, 108)","(-164, -37)","(-167, -25)","(-96, 142)","(-25.0, 0.0)","(0.0, 68.0)","(-65, 102)","(-136, -65)","(-133, -77)","(-392, -187)","(-361, -227)",3,4,200,22286
"(-31, 40)","(-57, 21)","(-16, 108)","(-165, -37)","(-168, -25)","(-97, 142)","(-26.0, 0.0)","(0.0, 68.0)","(-66, 102)","(-137, -65)","(-134, -77)","(-393, -187)","(-362, -227)",3,0,200,22321
"(-31, 40)","(-58, 21)","(-17, 108)","(-166, -37)","(-169, -25)","(-98, 142)","(-27.0, 0.0)","(0.0, 68.0)","(-67, 102)","(-138, -65)","(-135, -77)","(-394, -187)","(-363, -227)",3,0,200,22357
"(-31, 40)","(-59, 21)","(-18, 108)","(-167, -37)","(-170, -25)","(-99, 142)","(-28.0, 0.0)","(0.0, 68.0)","(-68, 102)","(-139, -65)","(-136, -77)","(-395, -187)","(-364, -227)",3,0,200,22393
"(-31, 40)","(-60, 21)","(-19, 108)","(-168, -37)","(-171, -25)","(-100, 142)","(-29.0, 0.0)","(0.0, 68.0)","(-69, 102)","(-140, -65)","(-137, -77)","(-396, -187)","(-365, -227)",3,0,200,22429
"(-31, 40)","(-61, 21)","(-20, 108)","(-169, -37)","(-172, -25)","(-101, 142)","(-30.0, 0.0)","(0.0, 68.0)","(-70, 102)","(-141, -65)","(-138, -77)","(-397, -187)","(-366, -227)",3,0,200,22464
"(-31, 40)","(-62, 21)","(-21, 108)","(-170, -37)","(-173, -25)","(-102, 142)","(-31.0, 0.0)","(0.0, 68.0)","(-71, 102)","(-142, -65)","(-139, -77)","(-398, -187)","(-367, -227)",3,0,200,22500
"(-31, 40)","(-63, 21)","(-22, 108)","(-171, -37)","(-103, 142)","(-174, -25)","(-32.0, 0.0)","(0.0, 68.0)","(-72, 102)","(-143, -65)","(-140, -77)","(-399, -187)","(-368, -227)",3,0,200,22536
"(-31, 40)","(-64, 21)","(-23, 108)","(-172, -37)","(-104, 142)","(-175, -25)","(-33.0, 0.0)","(0.0, 68.0)","(-73, 102)","(-144, -65)","(-141, -77)","(-400, -187)","(-369, -227)",3,0,200,22571
"(-31, 40)","(-65, 21)","(-24, 108)","(-105, 142)","(-173, -37)","(-176, -25)","(-34.0, 0.0)","(0.0, 68.0)","(-74, 102)","(-145, -65)","(-142, -77)","(-401, -187)","(-370, -227)",3,0,200,22607
"(-31, 40)","(-66, 21)","(-25, 108)","(-106, 142)","(-174, -37)","(-177, -25)","(-35.0, 0.0)","(0.0, 68.0)","(-75, 102)","(-146, -65)","(-143, -77)","(-402, -187)","(-371, -227)",3,0,200,22643
"(-31, 40)","(-67, 21)","(-26, 108)","(-107, 142)","(-175, -37)","(-178, -25)","(-36.0, 0.0)","(0.0, 68.0)","(-76, 102)","(-147, -65)","(-144, -77)","(-403, -187)","(-372, -227)",3,0,200,22679
"(-30, 40)","(-67, 21)","(-26, 108)","(-107, 142)","(-175, -37)","(-178, -25)","(-37.0, 0.0)","(0.0, 68.0)","(-77, 102)","(-148, -65)","(-145, -77)","(-403, -187)","(-373, -227)",4,0,200,22714
"(-29, 40)","(-67, 21)","(-26, 108)","(-107, 142)","(-175, -37)","(-178, -25)","(-38.0, 0.0)","(0.0, 68.0)","(-78, 102)","(-149, -65)","(-146, -77)","(-403, -187)","(-374, -227)",4,0,200,22750
"(-28, 40)","(-67, 21)","(-26, 108)","(-107, 142)","(-175, -37)","(-178, -25)","(-39.0, 0.0)","(0.0, 68.0)","(-79, 102)","(-150, -65)","(-147, -77)","(-403, -187)","(-375, -227)",4,0,200,22786
"(-28, 39)","(-67, 21)","(-26, 108)","(-107, 142)","(-175, -37)","(-178, -25)","(-39.0, 0.0)","(0.0, 69.0)","(-79, 103)","(-150, -64)","(-147, -76)","(-403, -187)","(-375, -226)",4,3,200,23036
"(-28, 38)","(-67, 21)","(-26, 108)","(-107, 142)","(-175, -37)","(-178, -25)","(-39.0, 0.0)","(0.0, 70.0)","(-79, 104)","(-150, -63)","(-147, -75)","(-403, -187)","(-375, -225)",4,3,200,23071
